Redshift g-r g-i g-z g-w1 g-w2 r-i r-z r-w1 r-w2 i-z i-w1 i-w2 z-w1 z-w2 w1-w2
2.0 -0.10384257998856583 0.04815626339296486 -0.002953236267348558 2.556374313670325 3.8763237706496554 0.1519988433815307 0.10088934372121727 2.660216893658891 3.980166350638221 -0.05110949966031342 2.5082180502773603 3.8281675072566905 2.5593275499376738 3.879277006917004 1.3199494569793302
2.0100000000000002 -0.10446939996669613 0.042043373900980896 0.0026472973950930623 2.549106235703789 3.867054248753753 0.14651277386767703 0.10711669736178919 2.653575635670485 3.9715236487204493 -0.039396076505887834 2.507062861802808 3.8250108748527722 2.546458938308696 3.86440695135866 1.3179480130499641
2.02 -0.10581193255955412 0.03606955453326677 0.00859839663799633 2.5432878194608293 3.8576396278649483 0.1418814870928209 0.11441032919755045 2.6490997520203834 3.9634515604245024 -0.027471157895270437 2.5072182649275625 3.8215700733316815 2.534689422822833 3.849041231226952 1.314351808404119
2.0300000000000002 -0.10581996625584367 0.03000957747057953 0.01451493354924338 2.537229277409569 3.8479873325091916 0.1358295437264232 0.12033489980508705 2.6430492436654127 3.9538072987650352 -0.015494643921336149 2.5072196999389895 3.817977755038612 2.5227143438603257 3.833472398959948 1.3107580550996225
2.04 -0.10593583914962679 0.024023247063453823 0.021434722093491843 2.5312336997011116 3.8383832421896322 0.1299590862130806 0.12737056124311863 2.6371695388507383 3.944319081339259 -0.0025885249699619806 2.5072104526376577 3.8143599951261784 2.5097989776076197 3.8169485200961404 1.3071495424885207
2.05 -0.10604483210265414 0.018314871182028014 0.029413493878109875 2.5257579187875905 3.8292055013648927 0.12435970328468215 0.13545832598076402 2.6318027508902446 3.935250333467547 0.011098622696081861 2.5074430476055625 3.8108906301828647 2.4963444249094806 3.799792007486783 1.3034475825773022
2.06 -0.106661602750723 0.011114588350199739 0.03633559712222123 2.5196588484027167 3.819461331342044 0.11777619110092274 0.14299719987294424 2.6263204511534397 3.926122934092767 0.02522100877202149 2.508544260052517 3.8083467429918443 2.4833232512804955 3.783125734219823 1.2998024829393273
2.07 -0.10701287240897983 0.0033015845540411703 0.044029121022440165 2.513749529720343 3.8085572318799024 0.110314456963021 0.15104199343142 2.6207624021293228 3.915570104288882 0.040727536468398995 2.5104479451663018 3.805255647325861 2.4697204086979028 3.764528110857462 1.2948077021595594
2.08 -0.10731559450487893 -0.005225062720288776 0.05161476961527356 2.506941296248897 3.7997065578279 0.10209053178459015 0.1589303641201525 2.6142568907537758 3.907022152332779 0.056839832335562335 2.5121663589691856 3.8049316205481887 2.4553265266336233 3.7480917882126263 1.292765261579003
2.09 -0.10840522971572497 -0.0134357293014844 0.05901513053846941 2.501589511364294 3.790729268640913 0.09496950041424057 0.16742036025419438 2.609994741080019 3.899134498356638 0.07245085983995381 2.5150252406657785 3.8041649979423973 2.4425743808258247 3.7317141381024435 1.2891397572766188
2.1 -0.10804000070045561 -0.021928156190185177 0.06530185704846758 2.4959417669273414 3.7814794048776754 0.08611184451027043 0.1733418577489232 2.603981767627797 3.889519405578131 0.08723001323865276 2.5178699231175266 3.8034075610678606 2.430639909878874 3.716177547829208 1.285537637950334
2.11 -0.10816066285667247 -0.03037775262811948 0.07102569106958612 2.49033425705084 3.772278900005503 0.07778291022855299 0.1791863539262586 2.5984949199075125 3.8804395628621755 0.1014034436977056 2.5207120096789595 3.8026566526336225 2.419308565981254 3.701253208935917 1.281944642954663
2.12 -0.10785824073439443 -0.03868913078710534 0.07602677380968359 2.4853206747985794 3.763531147036538 0.06916910994728909 0.18388501454407802 2.593178915532974 3.8713893877709324 0.11471590459678893 2.5240098055856848 3.8022202778236434 2.409293900988896 3.6875043732268544 1.2782104722379586
2.13 -0.10821666041194078 -0.046924483811697115 0.07930518969700984 2.4794892583400596 3.7540781222513218 0.061292176600243664 0.18752185010895062 2.5877059187520004 3.8622947826632625 0.12622967350870695 2.5264137421517567 3.801002606063019 2.40018406864305 3.674772932554312 1.2745888639112621
2.14 -0.10856647054993118 -0.05373281226604831 0.08343185696636013 2.4738944783527472 3.7434145450302445 0.05483365828388287 0.1919983275162913 2.5824609489026784 3.8519810155801757 0.13716466923240844 2.5276272906187955 3.797147357296293 2.390462621386387 3.6599826880638844 1.2695200666774973
2.15 -0.1086426095521027 -0.06101214106766406 0.08683512533288251 2.467414059647659 3.734987355712015 0.04763046848443864 0.1954777348849852 2.5760566691997617 3.8436299652641175 0.14784726640054657 2.528426200715323 3.795999496779679 2.3805789343147765 3.6481522303791323 1.2675732960643558
2.16 -0.10864173401274968 -0.06674310550500451 0.09057038237222059 2.462331582537658 3.7262981975276155 0.04189862850774517 0.19921211638497027 2.5709733165504076 3.834939931540365 0.1573134878772251 2.5290746880426624 3.79304130303262 2.3717612001654373 3.635727815155395 1.2639666149899575
2.17 -0.10932366867769261 -0.0733273600677471 0.09342960797939881 2.457000849525965 3.7174072845542625 0.035996308609945515 0.20275327665709142 2.5663245182036576 3.826730953231955 0.1667569680471459 2.530328209593712 3.7907346446220096 2.363571241546566 3.6239776765748637 1.2604064350282975
2.18 -0.10935911789718844 -0.07985280491691782 0.0947104240006702 2.451583718838613 3.7084066620487945 0.02950631298027062 0.20406954189785864 2.5609428367358014 3.817765779945983 0.17456322891758802 2.5314365237555307 3.7882594669657124 2.3568732948379427 3.6136962380481243 1.2568229432101816
2.19 -0.10905676719656654 -0.08568512115329696 0.09552411894050294 2.446766091635453 3.6999223224897086 0.02337164604326958 0.20458088613706948 2.5558228588320198 3.808979089686275 0.1812092400937999 2.53245121278875 3.7856074436430056 2.3512419726949503 3.6043982035492057 1.2531562308542554
2.2 -0.10975418764932598 -0.09219929418306805 0.0936592066114521 2.4409190251504853 3.6904865766188486 0.017554893466257937 0.2034133942607781 2.5506732127998113 3.8002407642681746 0.18585850079452015 2.5331183193335534 3.7826858708019166 2.347259818539033 3.5968273700073965 1.2495675514683633
2.21 -0.11016033841416117 -0.09680887734119281 0.09295903412646211 2.435332731998642 3.6813062683119746 0.013351461072968362 0.2031193725406233 2.545493070412803 3.791466606726136 0.18976791146765493 2.532141609339835 3.7781151456531674 2.34237369787218 3.5883472341855125 1.2459735363133326
2.22 -0.11059314168063494 -0.10174094699337388 0.09249844583382938 2.4286936576928078 3.6713195225154855 0.008852194687261061 0.20309158751446432 2.5392867993734427 3.7819126641961205 0.19423939282720326 2.5304346046861816 3.7730604695088594 2.3361952118589784 3.578821076681656 1.2426258648226778
2.23 -0.11072900402706409 -0.10448448095398177 0.09129291820219265 2.4236954428109065 3.6627490455384404 0.00624452307308232 0.20202192222925675 2.5344244468379706 3.7734780495655045 0.19577739915617443 2.5281799237648883 3.767233526492422 2.332402524608714 3.5714561273362477 1.2390536027275338
2.24 -0.1117621216301572 -0.10777921378512545 0.09015827984386249 2.4185134694325257 3.654064383267155 0.003982907845031747 0.20192040147401968 2.530275591062683 3.765826504897312 0.19793749362898794 2.526292683217651 3.7618435970522803 2.328355189588663 3.5639061034232924 1.2355509138346292
2.25 -0.11158922590921705 -0.11099204347567238 0.08812168690374378 2.413448065186504 3.6454687193443434 0.000597182433544674 0.19971091281296083 2.525037291095721 3.7570579452535604 0.19911373037941615 2.5244401086621764 3.7564607628200157 2.3253263782827602 3.5573470324405996 1.2320206541578393
2.2600000000000002 -0.11063855029891911 -0.11310799179956987 0.08664338231147539 2.409415612860357 3.6379358340734207 -0.0024694415006507597 0.1972819326103945 2.5200541631592763 3.74857438437234 0.19975137411104527 2.522523604659927 3.7510438258729906 2.322772230548882 3.5512924517619453 1.2285202212130635
2.27 -0.11125320278814854 -0.11677466956018279 0.08183506954229713 2.4039921624842364 3.628886238215962 -0.005521466772034245 0.19308827233044568 2.515245365272385 3.7401394410041107 0.19860973910247992 2.520766832044419 3.745660907776145 2.3221570929419393 3.547051168673665 1.2248940757317257
2.2800000000000002 -0.11141464434885151 -0.11930142950575373 0.07947598486082796 2.39896804779843 3.6203463818713573 -0.00788678515690222 0.19089062920967947 2.5103826921472816 3.7317610262202088 0.1987774143665817 2.518269477304184 3.739647811377111 2.319492062937602 3.5408703970105293 1.2213783340729272
2.29 -0.11141602876260492 -0.1215504373205043 0.07687968903970699 2.394179605480371 3.610749492451369 -0.010134408557899377 0.1882957178023119 2.505595634242976 3.7221655212139737 0.1984301263602113 2.5157300428008753 3.732299929771873 2.317299916440664 3.533869803411662 1.2165698869709978
2.3000000000000003 -0.11129727174869686 -0.12383040571596737 0.07421964797861591 2.388462310339385 3.603050309128328 -0.012533133967270516 0.18551691972731277 2.499759582088082 3.7143475808770248 0.19805005369458328 2.5122927160553523 3.7268807148442953 2.314242662360769 3.528830661149712 1.214587998788943
2.31 -0.11219036087294754 -0.1254792245699754 0.07119351400730523 2.3841783911635233 3.59528136596321 -0.013288863697027864 0.18338387488025276 2.496368752036471 3.7074717268361574 0.19667273857728063 2.5096576157334987 3.7207605905331853 2.312984877156218 3.5240878519559047 1.2111029747996866
2.32 -0.11148226589569177 -0.12711428230008437 0.06834597211853222 2.379672145103523 3.5873503623293708 -0.0156320164043926 0.17982823801422398 2.491154410999215 3.6988326282250625 0.19546025441861659 2.5067864274036076 3.714464644629455 2.311326172984991 3.5190043902108386 1.2076782172258476
2.33 -0.11110581366722272 -0.12899616195031882 0.06484749631766107 2.3753184673973884 3.579541385294732 -0.017890348283096102 0.1759533099848838 2.486424281064611 3.6906471989619547 0.1938436582679799 2.504314629347707 3.708537547245051 2.3104709710797273 3.514693888977071 1.2042229178973436
2.34 -0.11015231699312622 -0.12996019331879083 0.061901363666788 2.3717073099499864 3.5723965844303827 -0.01980787632566461 0.17205368065991422 2.4818596269431126 3.682548901423509 0.19186155698557883 2.501667503268777 3.7023567777491735 2.3098059462831984 3.5104952207635947 1.2006892744803963
2.35 -0.11018342940152337 -0.13195040609538466 0.05713217162020001 2.36707478382489 3.5643059533521395 -0.021766976693861295 0.16731560102172338 2.4772582132264134 3.674489382753663 0.18908257771558468 2.4990251899202747 3.696256359447524 2.30994261220469 3.5071737817319395 1.1972311695272495
2.36 -0.11001608137726748 -0.13346702962183699 0.0542215886551638 2.3627642522567527 3.5565701917396773 -0.023450948244569503 0.16423767003243128 2.47278033363402 3.6665862731169447 0.18768861827700078 2.4962312818785897 3.6900372213615142 2.308542663601589 3.5023486030845135 1.1938059394829246
2.37 -0.10962374486683402 -0.13572255816975698 0.051208217671746326 2.3586296002876495 3.5479209601498347 -0.026098813302922963 0.16083196253858034 2.4682533451544835 3.6575447050166687 0.1869307758415033 2.4943521584574064 3.6836435183195917 2.307421382615903 3.4967127424780884 1.1892913598621853
2.38 -0.10926151563188924 -0.13613229261867232 0.04817721162599753 2.353750922360028 3.540921934863185 -0.026870776986783085 0.15743872725788677 2.4630124379919174 3.6501834504950743 0.18430950424466985 2.4898832149787005 3.6770542274818574 2.3055737107340306 3.4927447232371875 1.187171012503157
2.39 -0.10959855542818175 -0.13689282586634377 0.04465878375304655 2.3499673294596164 3.5337566744354127 -0.027294270438162016 0.1542573391812283 2.459565884887798 3.6433552298635945 0.18155160961939032 2.48686015532596 3.6706495003017565 2.30530854570657 3.489097890682366 1.1837893449757964
2.4 -0.10854657243211108 -0.13774894987850672 0.041772566815538426 2.3464854868571194 3.5269104791512156 -0.029202377446395644 0.1503191392476495 2.4550320592892305 3.6354570515833267 0.17952151669404515 2.484234436735626 3.6646594290297223 2.304712920041581 3.485137912335677 1.1804249922940961
2.41 -0.1074105499769189 -0.13808628271225487 0.039805251819608145 2.3432327861172553 3.520305289971187 -0.03067573273533597 0.14721580179652705 2.450643336094174 3.627715839948106 0.17789153453186302 2.48131906882951 3.658391572683442 2.303427534297647 3.480500038151579 1.1770725038539318
2.42 -0.10563055862316517 -0.13803483100403113 0.038355711964896955 2.340833591973187 3.5144348506029672 -0.03240427238086596 0.14398627058806213 2.446464150596352 3.6200654092261324 0.1763905429689281 2.478868422977218 3.6524696816069984 2.30247788000829 3.4760791386380703 1.1736012586297804
2.43 -0.1046486711598611 -0.13847610171838554 0.03562112132049222 2.3376067575037496 3.507851846130965 -0.03382743055852444 0.14026979248035332 2.4422554286636107 3.612500517290826 0.17409722303887776 2.476082859222135 3.6463279478493504 2.3019856361832574 3.4722307248104727 1.1702450886272153
2.44 -0.10325237803851195 -0.13844361084623102 0.03370950811142137 2.3347417100672203 3.501600925566496 -0.035191232807719075 0.13696188614993332 2.4379940881057323 3.604853303605008 0.1721531189576524 2.4731853209134513 3.640044536412727 2.301032201955799 3.467891417455075 1.1668592154992758
2.45 -0.10204059088439266 -0.13911697342787477 0.031562243719641 2.330796228870554 3.4945388173592917 -0.03707638254348211 0.13360283460403366 2.4328368197549466 3.5965794082436844 0.17067921714751577 2.4699132022984287 3.6336557907871665 2.299233985150913 3.4629765736396507 1.1637425884887378
2.46 -0.10055527231358852 -0.13819334704120223 0.029607752192823966 2.3284860346888365 3.4888992863681842 -0.03763807472761371 0.13016302450641248 2.429041307002425 3.5894545586817728 0.1678010992340262 2.4666793817300388 3.6270926334093865 2.2988782824960126 3.4592915341753603 1.1604132516793477
2.47 -0.09965482310647289 -0.1378376543893154 0.02762571258117319 2.3262174136442724 3.4833106375331795 -0.0381828312828425 0.12728053568764608 2.4258722367507453 3.5829654606396524 0.16546336697048858 2.4640550680335878 3.621148291922495 2.298591701063099 3.4556849249520063 1.1570932238889071
2.48 -0.09726247656636033 -0.13700957314866713 0.026011014402744337 2.324365019413669 3.478175415794013 -0.039747096582306796 0.12327349096910467 2.4216274959800295 3.575437892360373 0.16302058755141147 2.4613745925623363 3.61518498894268 2.298354005010925 3.4521644013912685 1.1538103963803437
2.49 -0.09453560269975725 -0.13538451944413055 0.024342220929710834 2.3229940076171474 3.4735072941946044 -0.0408489167443733 0.11887782362946808 2.4175296103169046 3.5680428968943616 0.15972674037384138 2.458378527061278 3.608891813638735 2.2986517866874365 3.4491650732648935 1.150513286577457
2.5 -0.09117809437501734 -0.13334305353166087 0.02344166531271341 2.32257808336513 3.4696921435834973 -0.04216495915664353 0.11461975968773075 2.4137561777401473 3.5608702379585147 0.15678471884437428 2.455921136896791 3.603035197115158 2.2991364180524165 3.446250478270784 1.1471140602183674
2.5100000000000002 -0.08841998704326315 -0.13181058602275542 0.02081525696529951 2.321354803602105 3.4651772883696097 -0.04339059897949227 0.10923524400856266 2.4097747906453684 3.553597275412873 0.15262584298805493 2.4531653896248606 3.596987874392365 2.3005395466368057 3.44436203140431 1.1438224847675045
2.52 -0.08515144867965319 -0.1297832293648682 0.018638251050649757 2.3204993651949266 3.461003028465232 -0.044631780685215006 0.10378969973030294 2.40565081387458 3.546154477144885 0.14842148041551795 2.450282594559795 3.5907862578301 2.301861114144277 3.442364777414582 1.1405036632703052
2.5300000000000002 -0.08192599374651266 -0.1285624217808241 0.016242318915185905 2.3197738350562744 3.4560297639130475 -0.04663642803431145 0.09816831266169856 2.401699828802787 3.53795575765956 0.14480474069601001 2.4483362568370985 3.5845921856938716 2.3035315161410885 3.4397874449978616 1.136255928856773
2.54 -0.07828831456687979 -0.1256303032777879 0.014105946675350367 2.318308205324321 3.4524950277829873 -0.04734198871090811 0.09239426124223016 2.396596519891201 3.530783342349867 0.13973624995313827 2.443938508602109 3.5781253310607752 2.3042022586489708 3.438389081107637 1.1341868224586662
2.5500000000000003 -0.07539767714562728 -0.12325255429560045 0.011673498871893173 2.3179585850740807 3.4488697989471255 -0.04785487714997316 0.08707117601752046 2.393356262219708 3.524267476092753 0.13492605316749362 2.441211139369681 3.572122353242726 2.3062850862021875 3.4371963000752324 1.1309112138730448
2.56 -0.07136435998626567 -0.12080903074995675 0.008854756097910865 2.3177596562438225 3.4454382362907587 -0.04944467076369108 0.08021911608417653 2.389124016230088 3.5168025962770244 0.1296637868478676 2.4385686869937793 3.5662472670407155 2.3089049001459117 3.436583480192848 1.1276785800469362
2.57 -0.06727892072025554 -0.1182081588064996 0.006279650630855116 2.3176481612247777 3.4420934367428444 -0.050929238086244055 0.07355857135111066 2.3849270819450332 3.5093723574631 0.12448780943735471 2.4358563200312773 3.560301595549344 2.3113685105939226 3.4358137861119893 1.1244452755180667
2.58 -0.062359511728889316 -0.11459922653650167 0.003738494168260331 2.3184976188712803 3.439578701642013 -0.05223971480761236 0.06609800589714965 2.3808571306001696 3.5019382133709023 0.118337720704762 2.433096845407782 3.5541779281785146 2.31475912470302 3.4358402074737526 1.1210810827707327
2.59 -0.058523806087464436 -0.11233465399730491 -0.000588427030475458 2.318255731009245 3.436090069521235 -0.053810847909840476 0.05793537905698898 2.3767795370967093 3.4946138756086995 0.11174622696682945 2.43059038500655 3.54842472351854 2.3188441580397203 3.4366784965517105 1.1178343385119902
2.6 -0.05407831379977779 -0.10959479153568097 -0.0038521670456823642 2.318364004182886 3.432945721515509 -0.05551647773590318 0.050226146754095424 2.3724423179826637 3.4870240353152866 0.1057426244899986 2.427958795718567 3.5425405130511898 2.3222161712285683 3.436797888561191 1.114581717332623
2.61 -0.04919143669039627 -0.10623003910325224 -0.007615526302952702 2.318615674636323 3.4288765144384357 -0.057038602412855965 0.04157591038744357 2.3678071113267194 3.478067951128832 0.09861451280029954 2.4248457137395754 3.535106553541688 2.326231200939276 3.4364920407413884 1.1102608398021125
2.62 -0.04378881760380793 -0.10359893544621457 -0.01106838925896625 2.3181665808674765 3.426465995116409 -0.05981011784240664 0.03272042834484168 2.3619553984712844 3.470254812720217 0.09253054618724832 2.421765516313691 3.5300649305626237 2.3292349701264428 3.4375343843753754 1.1082994142489326
2.63 -0.039523574158856434 -0.10010519129806639 -0.014971950928348576 2.318862034790609 3.4239570592296715 -0.06058161713920995 0.024551623230507857 2.3583856089494653 3.463480633388528 0.08513324036971781 2.418967226088675 3.524062250527738 2.3338339857189574 3.43892901015802 1.1050950244390627
2.64 -0.033913198598295224 -0.097097173375424 -0.01855374339236704 2.3191417123700013 3.421049629121999 -0.06318397477712878 0.015359455205928185 2.3530549109682966 3.454962827720294 0.07854342998305697 2.4162388857454253 3.518146802497423 2.3376954557623684 3.439603372514366 1.1019079167519976
2.65 -0.02898257210522104 -0.09434912785308214 -0.022345299653316886 2.319146451264537 3.4178275190384824 -0.0653665557478611 0.006637272451904153 2.348129023369758 3.4468100911437034 0.07200382819976525 2.413495579117619 3.5121766468915645 2.3414917509178537 3.4401728186917993 1.0986810677739456
2.66 -0.023482239037782904 -0.09117085823557503 -0.02451610300495588 2.3200037893368872 3.415349034865244 -0.06768861919779212 -0.0010338639671729766 2.34348602837467 3.438831273903027 0.06665475523061914 2.4111746475724622 3.506519893100819 2.344519892341843 3.4398651378702 1.0953452455283568
2.67 -0.01970849954031806 -0.08949128939906359 -0.02916768433814454 2.3190977236758137 3.411214683087554 -0.06978278985874553 -0.009459184797826481 2.3388062232161317 3.430923182627872 0.06032360506091905 2.4085890130748773 3.5007059724866174 2.348265408013958 3.4403823674256984 1.0921169594117401
2.68 -0.015399322482601008 -0.08731082614622565 -0.031274257804959404 2.318609102996774 3.407526385793364 -0.07191150366362464 -0.015874935322358397 2.334008425479375 3.422925708275965 0.056036568341266246 2.405919929143 3.49483721193959 2.3498833608017335 3.4388006435983236 1.08891728279659
2.69 -0.010854522399331046 -0.08481085622545592 -0.034056610566157275 2.3183383487810687 3.4027122466093473 -0.07395633382612488 -0.02320208816682623 2.3291928711803997 3.4135667690086784 0.05075424565929865 2.4031492050065246 3.4875231028348033 2.352394959347226 3.4367688571755046 1.0843738978282786
2.7 -0.0061119737468473545 -0.08300564222485107 -0.03638154325323484 2.3172008734040546 3.3998661762425613 -0.07689366847800372 -0.030269569506387484 2.323312847150902 3.4059781499894086 0.046624098971616235 2.4002065156289056 3.4828718184674123 2.3535824166572894 3.436247719495796 1.0826653028385067
2.71 -0.0014437558062212474 -0.07999307674077016 -0.039024809004502004 2.3174666624281386 3.3969323367603934 -0.07854932093454892 -0.037581053198280756 2.31891041823436 3.3983760925666147 0.04096826773626816 2.3974597391689088 3.4769254135011636 2.3564914714326406 3.4359571457648954 1.0794656743322548
2.72 0.002607786341847884 -0.07748702132861496 -0.041316784242749094 2.317463706503304 3.3937448206329606 -0.08009480767046284 -0.04392457058459698 2.314855920161456 3.3911370342911127 0.036170237085865864 2.394950727831919 3.4712318419615755 2.358780490746053 3.4350616048757097 1.0762811141296567
2.73 0.007229194081244117 -0.07497456364362165 -0.04364208778314094 2.3172481979806108 3.390326264790623 -0.08220375772486577 -0.050871281864385054 2.3100190038993667 3.383097070709379 0.03133247586048071 2.3922227616242324 3.465300828434245 2.3608902857637517 3.433968352573764 1.0730780668100124
2.74 0.011600690284712556 -0.07298133575882204 -0.045308838591186174 2.316817119666048 3.386670052491766 -0.0845820260435346 -0.05690952887589873 2.3052164293813355 3.3750693622070536 0.027672497167635868 2.38979845542487 3.459651388250588 2.3621259582572343 3.4319788910829523 1.069852932825718
2.75 0.016018891887537023 -0.070620692926191 -0.04587967881581534 2.316960645549969 3.383495417214945 -0.08663958481372802 -0.06189857070335236 2.300941753662432 3.367476525327408 0.02474101411037566 2.38758133847616 3.454116110141136 2.3628403243657843 3.4293750960307605 1.0665347716649762
2.7600000000000002 0.01946471027042307 -0.0690199247896075 -0.047724664224457314 2.316109160839943 3.3794130846223815 -0.08848463506003057 -0.06718937449488038 2.29664445056952 3.3599483743519585 0.021295260565150187 2.3851290856295506 3.448433009411989 2.3638338250644004 3.427137748846839 1.0633039237824384
2.77 0.02297209792196142 -0.06725805417639208 -0.048040287696373696 2.315503083169869 3.3756053992989514 -0.0902301520983535 -0.07101238561833512 2.2925309852479074 3.35263330137699 0.019217766480018383 2.382761137346261 3.4428634534753435 2.3635433708662426 3.423645686995325 1.0601023161290826
2.7800000000000002 0.026236119022392757 -0.06493085258088271 -0.048327938555161154 2.3150730940826243 3.370889527092121 -0.09116697160327547 -0.07456405757755391 2.2888369750602315 3.3446534080697283 0.01660291402572156 2.380003946663507 3.435820379673004 2.3634010326377854 3.4192174656472822 1.0558164330094968
2.79 0.0295964862874456 -0.06322559872782918 -0.04875342338093702 2.3139051230619856 3.3677532572227413 -0.09282208501527478 -0.07834990966838262 2.28430863677454 3.3381567709352957 0.014472175346892158 2.3771307217898148 3.4309788559505705 2.3626585464429226 3.4165066806036783 1.0538481341607557
2.8000000000000003 0.031660109832607475 -0.06086357634141848 -0.049157643109133176 2.3139378964581745 3.3645714292390885 -0.09252368617402595 -0.08081775294174065 2.282277786625567 3.332911319406481 0.011705933232285304 2.374801472799593 3.425435005580507 2.3630955395673077 3.4137290723482216 1.050633532780914
2.81 0.03517292029810548 -0.058628911302179176 -0.049645875582612575 2.3138173646360194 3.3612536472248777 -0.09380183160028466 -0.08481879588071806 2.278644444337914 3.3260807269267723 0.008983035719566601 2.3724462759381986 3.419882558527057 2.363463240218632 3.4108995228074903 1.0474362825888583
2.82 0.038409910602265285 -0.056404515591950144 -0.049498463277199534 2.313717157727698 3.357925300926592 -0.09481442619421543 -0.08790837387946482 2.2753072471254328 3.3195153903243266 0.00690605231475061 2.370121673319648 3.414329816518542 2.3632156210048976 3.4074237642037914 1.0442081431988939
2.83 0.04254574787336196 -0.053207554856435024 -0.04835600746844548 2.3146308373158 3.355629609788082 -0.09575330272979699 -0.09090175534180744 2.272085089442438 3.31308386191472 0.004851547387989541 2.367838392172235 3.408837164644517 2.3629868447842455 3.4039856172565273 1.0409987724722818
2.84 0.04484487130009995 -0.05153947561888472 -0.04866794981282041 2.314014393197951 3.3516547070614813 -0.09638434691898468 -0.09351282111292036 2.269169521897851 3.3068098357613813 0.0028715258060643123 2.3655538688168356 3.403194182680366 2.3626823430107713 3.4003226568743017 1.0376403138635304
2.85 0.04761102010614238 -0.0495987888013012 -0.04901463035598397 2.313777577046352 3.348173693621405 -0.09720980890744357 -0.09662565046212634 2.2661665569402096 3.3005626735152624 0.0005841584453172288 2.363376365847653 3.397772482422706 2.362792207402336 3.397188323977389 1.0343961165750528
2.86 0.05026082687392375 -0.047617640322755506 -0.048180413937288336 2.313761782679496 3.3449013909845817 -0.09787846719667925 -0.09844124081121208 2.263500955805572 3.294640564110658 -0.0005627736145328299 2.3613794230022513 3.3925190313073372 2.361942196616784 3.39308180492187 1.0311396083050859
2.87 0.052679524503606245 -0.04607395038652129 -0.04746686106900455 2.3138734229884506 3.3408209840473724 -0.09875347489012753 -0.1001463855726108 2.2611938984848443 3.288141459543766 -0.0013929106824832616 2.359947373374972 3.3868949344338937 2.361340284057455 3.388287845116377 1.0269475610589218
2.88 0.05520701461816557 -0.04301231478010337 -0.0469229213392417 2.3133090973793706 3.33817450683517 -0.09821932939826894 -0.10212993595740727 2.258102082761205 3.2829674922170042 -0.00391060655913833 2.356321412159474 3.381186821615273 2.3602320187186123 3.3850974281744115 1.0248654094557992
2.89 0.05681359845467426 -0.04031406110141944 -0.04592151613490714 2.3138773054870576 3.3354972114666666 -0.0971276595560937 -0.1027351145895814 2.2570637070323833 3.2786836130119923 -0.005607455033487696 2.354191366588477 3.375811272568086 2.3597988216219647 3.3814187276015737 1.021619905979609
2.9 0.05985592722288047 -0.03772794275461777 -0.0450459988205445 2.314416010463514 3.3328097837123387 -0.09758386997749824 -0.10490192604342496 2.2545600832406336 3.2729538564894582 -0.007318056065926726 2.352143953218132 3.3705377264669565 2.3594620092840586 3.377855782532883 1.0183937732488246
2.91 0.06279966661885794 -0.034635323764348414 -0.04380979798146001 2.315211050301052 3.3303579741129425 -0.09743499038320635 -0.10660946460031795 2.252411383682194 3.2675583074940846 -0.009174474217111594 2.3498463740654003 3.364993297877291 2.359020848282512 3.3741677720944026 1.0151469238118906
2.92 0.06675081795149396 -0.03067368921123048 -0.041522123177792025 2.317158543946224 3.3290311316495647 -0.09742450716272444 -0.10827294112928598 2.25040772599473 3.2622803136980707 -0.010848433966561544 2.3478322331574546 3.359704820860795 2.358680667124016 3.3705532548273567 1.0118725877033405
2.93 0.06924036863600946 -0.02827970686052339 -0.04186566340248987 2.317730071009194 3.3261979800188435 -0.09752007549653285 -0.11110603203849934 2.2484897023731847 3.256957611382834 -0.013585956541966482 2.3460097778697175 3.354477686879367 2.359595734411684 3.3680636434213334 1.0084679090096493
2.94 0.07217057055961007 -0.025458206323090593 -0.039427527864670964 2.318701039659871 3.323876217203992 -0.09762877688270066 -0.11159809842428103 2.2465304691002608 3.251705646644382 -0.01396932154158037 2.3441592459829614 3.3493344235270825 2.358128567524542 3.363303745068663 1.0051751775441211
2.95 0.07512487040528626 -0.022483692654294174 -0.03756579184632969 2.3199166275006675 3.321798883635271 -0.09760856305958043 -0.11269066225161595 2.2447917570953813 3.2466740132299847 -0.015082099192035514 2.3424003201549617 3.344282576289565 2.357482419346997 3.3593646754816007 1.0018822561346035
2.96 0.07814720834007005 -0.020033531465863064 -0.03559148993202399 2.3212880244933984 3.3189286149296215 -0.09818073980593311 -0.11373869827209404 2.2431408161533284 3.2407814065895515 -0.015557958466160926 2.3413215559592615 3.3389621463954846 2.3568795144254224 3.3545201048616455 0.9976405904362231
2.97 0.08134474787016899 -0.01602889753408121 -0.03367557169524105 2.321979208642645 3.3174800937126996 -0.0973736454042502 -0.11502031956541003 2.240634460772476 3.2361353458425306 -0.017646674161159837 2.3380081061767264 3.333508991246781 2.3556547803378862 3.3511556654079406 0.9955008850700544
2.98 0.08356541183815125 -0.012388813277247834 -0.03182226975557967 2.3237887874868974 3.315998212399098 -0.09595422511539908 -0.11538768159373092 2.240223375648746 3.2324328005609466 -0.019433456478331834 2.3361776007641453 3.3283870256763457 2.355611057242477 3.3478204821546775 0.9922094249122004
2.99 0.08721986774704504 -0.008927155658724928 -0.029800359842141688 2.325495173417515 3.3144002718613343 -0.09614702340576997 -0.11702022758918673 2.23827530567047 3.2271804041142893 -0.02087320418341676 2.33442232907624 3.3233274275200593 2.355295533259657 3.344200631703476 0.9889050984438192
